Customer ID,First Name,Last Name,Date of Birth,Country,Education,Annual Income,Marital Status,Gender,Date of First Transaction,Exited,IsActiveMember,Account Balance,Current Account,Saving Account,Mortgage,Credit Score,Has Credit Card,Number of Complaints,Satisfaction Score
1008967,John,Cox,1986-03-24,USA,GCSE,83471.58,Married,Female,2007-09-23,No,Yes,79917.63,Yes,No,No,728,Yes,9,4.52
1008968,Danielle,Anderson,1964-03-29,Germany,GCSE,118030.26,Single,Male,2018-04-18,No,Yes,205857.93,No,Yes,No,527,No,13,4.41
1008969,Darryl,Williams,1956-10-24,USA,Bachelor,144987.69,Single,Male,2008-05-20,Yes,No,120253.06,Yes,No,Yes,551,No,10,4.7
1008970,Pamela,Barnett,1954-02-06,UK,Bachelor,196506.5,Single with Partner,Male,2017-06-24,No,No,145321.72,Yes,Yes,No,472,Yes,4,4.23
1008971,John,Lowe,1961-05-08,UK,Bachelor,131898.75,Married,Female,2021-11-16,Yes,No,65380.26,Yes,No,No,314,Yes,11,3.53
1008972,Jessica,Chang,1995-10-12,USA,GCSE,97344.14,Married,Female,2019-01-17,No,Yes,162781.05,Yes,No,Yes,432,No,13,2.72
1008973,Guy,Mayo,1975-11-16,UK,Master,170630.87,Single with Partner,Female,2010-12-14,No,No,9298.07,No,Yes,Yes,745,No,5,2.16
1008974,Heather,Santiago,1969-11-25,UK,Master,185351.68,Divorced,Male,2020-11-10,No,No,187244.14,Yes,Yes,No,767,Yes,10,1.03
1008975,Dawn,Carlson,2006-05-14,USA,Bachelor,122294.85,Single with Partner,Male,2022-10-23,No,Yes,41158.64,No,Yes,Yes,629,Yes,7,4.33
1008976,Robin,Gardner,1961-11-09,USA,Doctorate,126250.48,Single,Female,2012-01-18,No,Yes,57202.61,Yes,No,Yes,653,Yes,3,2.74
1008977,Taylor,Barrera,1978-12-12,UK,Master,125575.66,Married,Male,2022-01-06,No,Yes,627.2,No,Yes,Yes,386,Yes,4,4.49
1008978,Kathleen,Edwards,1992-06-08,Germany,Master,167436.76,Single with Partner,Male,2004-04-13,Yes,No,78568.39,No,No,No,716,Yes,17,2.29
1008979,Patrick,Nguyen,1978-10-16,USA,GCSE,81881.86,Divorced,Male,2010-01-12,Yes,No,97307.0,Yes,No,Yes,781,Yes,7,2.35
1008980,Mary,Lopez,1973-05-21,UK,GCSE,110986.07,Divorced,Male,2004-01-16,Yes,No,58806.32,No,Yes,Yes,717,No,5,1.08
1008981,Leslie,Schneider,1961-08-28,Germany,Master,157408.28,Married,Female,2016-03-21,No,No,57860.52,No,No,No,713,Yes,10,2.94
1008982,Jacqueline,Acosta,1952-09-02,USA,Master,125443.92,Single with Partner,Male,2013-08-21,No,Yes,223288.05,No,Yes,No,451,No,11,2.95
1008983,John,Tran,1983-08-17,USA,GCSE,44114.82,Single,Male,2001-05-24,Yes,No,81882.55,Yes,Yes,Yes,827,No,20,3.62
1008984,Kaitlyn,Lee,2006-06-27,USA,Bachelor,120645.85,Married,Female,2001-08-09,No,No,180681.61,No,Yes,No,668,No,17,4.0
1008985,Isaac,Jackson,1983-04-19,UK,Master,182137.16,Married,Female,2014-11-05,No,No,59650.42,Yes,No,Yes,302,No,20,2.39
1008986,Walter,Johnson,2005-11-29,USA,Master,185247.95,Divorced,Female,2011-05-11,No,No,202336.69,Yes,Yes,Yes,586,No,2,4.71
1008987,Roy,Hartman,2003-01-29,UK,Master,199835.23,Single,Female,2018-01-23,No,No,169564.4,Yes,No,Yes,439,No,12,2.83
1008988,Courtney,Robbins,1999-02-03,Canada,GCSE,63570.67,Married,Male,2018-10-14,Yes,No,189148.52,No,Yes,No,465,Yes,0,3.3
1008989,Roberto,Morgan,2005-01-25,Germany,Bachelor,121543.87,Divorced,Female,2019-04-19,No,Yes,110108.38,No,Yes,Yes,473,No,2,3.38
1008990,Danielle,Castro,1987-09-29,USA,GCSE,46534.07,Married,Male,2021-10-04,Yes,No,219939.32,Yes,Yes,Yes,787,No,6,4.51
1008991,Bruce,Lynch,2000-09-03,UK,Bachelor,167021.51,Single,Male,2007-02-12,No,No,93753.5,Yes,No,No,745,Yes,16,3.77
1008992,Lydia,Buck,1989-01-13,UK,GCSE,116346.52,Single with Partner,Male,2022-07-16,No,No,150383.4,Yes,Yes,Yes,625,No,17,2.41
1008993,Michael,Rodriguez,1964-01-29,UK,Doctorate,128286.28,Single with Partner,Male,2010-10-16,No,No,160162.0,No,Yes,Yes,608,No,15,3.82
1008994,Adam,Johnson,1955-02-06,USA,Bachelor,129725.84,Married,Female,2010-10-26,Yes,No,238081.95,Yes,No,No,589,Yes,6,4.57
1008995,Adrian,Henderson,1983-04-16,UK,Master,176140.72,Divorced,Female,2014-06-18,No,Yes,33976.86,No,Yes,No,756,Yes,15,4.29
1008996,Fernando,Hubbard,1981-09-19,USA,GCSE,88051.88,Single,Female,2004-01-23,No,No,34247.04,Yes,Yes,Yes,326,Yes,7,1.19
1008997,Adam,Sims,1984-12-12,UK,GCSE,48048.61,Divorced,Female,2007-06-27,No,Yes,115728.03,Yes,No,No,695,Yes,11,1.26
1008998,Jeffrey,Brown,1946-08-05,Canada,GCSE,102061.9,Single with Partner,Male,2018-12-18,No,Yes,229501.75,No,No,No,667,Yes,20,3.72
1008999,Sydney,Johnson,1997-09-09,UK,Bachelor,130302.3,Married,Male,2002-09-05,Yes,No,5812.6,Yes,Yes,No,829,No,12,4.93
1009000,Sherry,Marks,1971-05-28,Canada,Master,194059.35,Single with Partner,Female,2013-08-31,Yes,No,69358.39,Yes,Yes,Yes,469,Yes,20,3.4
1009001,Stacy,Perkins,1977-10-24,Canada,Bachelor,136082.55,Single,Female,2022-09-27,No,No,71183.15,No,No,Yes,585,No,4,2.74
1009002,Jessica,Jones,1997-03-15,USA,GCSE,31809.83,Single,Female,2002-04-10,No,No,76516.17,No,Yes,Yes,336,No,12,3.33
1009003,Mark,Hays,2003-05-01,Germany,GCSE,56594.12,Divorced,Male,2003-09-18,Yes,No,6566.36,No,Yes,Yes,597,No,5,2.82
1009004,Bradley,Holt,1968-10-04,USA,GCSE,42032.76,Single,Female,2002-10-03,No,Yes,206471.34,Yes,No,Yes,326,Yes,1,1.85
1009005,Nicholas,Hale,1997-08-31,USA,Master,162155.3,Single,Female,2007-06-25,No,No,2623.8,Yes,No,No,405,No,14,2.12
1009006,Scott,Smith,1957-03-08,UK,Bachelor,174947.72,Married,Male,2005-06-22,No,No,119634.91,No,Yes,Yes,811,No,16,2.2
1009007,Sara,Meyer,2000-09-25,UK,Master,159273.73,Single,Female,2006-06-08,Yes,No,14467.21,No,No,No,454,No,8,3.4
1009008,Debra,Mathews,1968-03-22,USA,Master,172848.59,Single with Partner,Male,2000-03-05,No,Yes,199741.55,No,No,No,316,No,18,4.33
1009009,Jackie,Walton,1962-09-28,USA,GCSE,59032.37,Divorced,Male,2014-01-22,No,Yes,186747.82,Yes,No,No,422,Yes,10,1.21
1009010,Kelly,Kelly,1994-03-06,USA,GCSE,26680.57,Married,Female,2000-01-07,No,Yes,180494.1,No,No,Yes,761,Yes,0,3.09
1009011,Robert,Garner,1948-12-27,UK,Master,197925.13,Married,Female,2011-11-24,No,Yes,184171.73,Yes,Yes,No,382,Yes,5,3.12
1009012,Erin,Taylor,1976-05-27,UK,Master,185553.08,Married,Male,2007-07-09,Yes,No,235083.79,Yes,Yes,No,419,No,17,4.84
1009013,Peter,Valentine,1999-09-28,UK,Bachelor,125873.51,Single,Female,2004-03-01,No,No,104436.0,Yes,Yes,Yes,472,Yes,4,4.27
1009014,Holly,Bond,1972-04-22,UK,GCSE,67120.93,Married,Male,2009-11-25,No,Yes,215449.07,No,No,Yes,739,Yes,13,2.57
1009015,Robert,Holmes,1966-03-23,UK,GCSE,84961.83,Single,Male,2001-10-29,No,Yes,46384.37,No,Yes,Yes,552,No,2,3.44
1009016,Bonnie,Mitchell,1945-01-16,UK,GCSE,42297.05,Married,Male,2020-02-07,No,No,113035.62,No,No,No,723,No,2,3.62
1009017,Jamie,King,1949-09-10,UK,GCSE,79486.91,Single with Partner,Female,2017-04-10,No,Yes,2623.71,No,No,No,302,No,10,3.68
1009018,Pamela,Barrett,1980-10-07,Germany,GCSE,75230.27,Divorced,Female,2021-03-09,Yes,No,71321.42,Yes,No,No,474,Yes,1,4.63
1009019,Xavier,Turner,1976-08-17,UK,Bachelor,136661.22,Single with Partner,Male,2008-11-23,Yes,No,114756.61,No,No,No,796,Yes,14,3.32
1009020,Anthony,Luna,1992-06-22,USA,GCSE,37556.19,Single with Partner,Female,2022-10-21,No,No,227358.74,No,No,Yes,667,No,10,1.88
1009021,Jeffrey,Weber,1963-09-15,UK,GCSE,96860.38,Married,Female,2006-12-25,No,Yes,79511.11,No,No,Yes,707,No,19,3.57
1009022,Nancy,Costa,1983-02-11,Germany,Doctorate,145806.92,Single with Partner,Male,2021-02-28,Yes,No,168233.17,No,Yes,Yes,502,Yes,9,1.94
1009023,Sydney,Robertson,1959-07-04,USA,Bachelor,139523.24,Divorced,Female,2005-08-17,Yes,No,208558.11,No,No,Yes,542,Yes,6,1.47
1009024,Laurie,Miller,1970-07-01,UK,Doctorate,179030.27,Divorced,Female,2008-12-19,No,Yes,81901.82,No,Yes,No,842,No,2,3.43
1009025,Joshua,Jennings,1959-05-01,USA,Bachelor,178885.5,Single,Male,2012-07-26,No,No,42639.36,No,Yes,Yes,602,No,9,2.13
1009026,Robert,Cobb,1981-04-16,UK,Master,142112.13,Married,Male,2023-05-19,Yes,No,147962.06,Yes,No,No,428,Yes,4,3.51
1009027,Rebecca,Franklin,1981-06-27,USA,GCSE,107766.57,Single with Partner,Male,2019-07-01,No,No,71382.21,No,No,Yes,631,Yes,11,4.28
1009028,Mary,Davis,1998-06-23,UK,Master,175060.01,Married,Female,2011-09-25,No,Yes,163252.05,No,Yes,No,301,Yes,1,1.58
1009029,Wendy,Butler,1970-12-10,Canada,GCSE,57193.36,Divorced,Female,2008-05-05,No,Yes,34021.38,No,No,Yes,635,Yes,10,1.24
1009030,Nicholas,Flynn,1993-08-11,USA,GCSE,65039.01,Married,Male,2007-05-15,No,Yes,38238.07,No,No,Yes,781,Yes,10,1.34
1009031,Michael,Wang,1958-12-06,UK,Doctorate,178136.77,Single,Female,2013-02-27,No,Yes,169110.4,Yes,No,No,365,No,15,4.87
1009032,Brian,Warren,1960-11-25,Germany,Bachelor,136926.71,Married,Male,2008-07-15,No,Yes,243400.44,Yes,No,Yes,776,Yes,14,1.36
1009033,Anna,Porter,1965-12-29,UK,Doctorate,157500.86,Married,Male,2000-01-13,No,No,62025.32,Yes,No,No,405,No,12,4.69
1009034,Michael,Reynolds,1955-07-30,Germany,Bachelor,172284.67,Divorced,Female,2019-07-27,Yes,No,178592.64,Yes,No,No,628,No,0,4.9
1009035,Bryan,Howell,2005-09-17,USA,Bachelor,163159.88,Married,Male,2006-08-19,Yes,No,133197.34,Yes,No,No,519,Yes,4,1.29
1009036,Thomas,Johnson,1998-11-02,Germany,Bachelor,168666.27,Married,Male,2012-03-08,Yes,No,211022.85,Yes,No,No,727,No,17,3.15
1009037,Steven,Blair,1997-07-08,UK,Master,163697.0,Single with Partner,Male,2009-08-31,No,Yes,97465.94,Yes,Yes,Yes,556,No,17,3.79
1009038,Sean,Foster,1977-01-25,Germany,Bachelor,135938.2,Single,Male,2005-01-06,No,No,242939.81,No,Yes,Yes,469,Yes,16,1.15
1009039,Patricia,Chavez,1983-01-27,Germany,Doctorate,152816.43,Single with Partner,Female,2010-01-16,Yes,No,20966.26,Yes,Yes,No,760,No,8,3.07
1009040,David,Ryan,2002-12-06,UK,GCSE,75070.61,Single with Partner,Male,2022-09-01,No,Yes,246168.1,No,Yes,Yes,728,Yes,4,2.68
1009041,Robin,Bonilla,1953-10-28,UK,Master,182405.02,Married,Female,2015-08-14,No,No,211620.83,No,Yes,Yes,646,Yes,2,3.03
1009042,Tara,Braun,1980-02-18,UK,Bachelor,172312.34,Divorced,Female,2008-09-12,No,Yes,216667.95,No,Yes,No,845,Yes,6,3.19
1009043,Paul,Ortiz,1954-09-14,Canada,GCSE,64952.73,Married,Male,2014-09-15,No,No,210663.9,Yes,No,Yes,406,No,7,3.86
1009044,William,Martinez,1981-05-04,UK,Bachelor,197951.99,Single with Partner,Female,2000-12-06,No,Yes,215521.17,No,Yes,Yes,331,No,0,1.5
1009045,Heather,Morris,2003-03-01,USA,Bachelor,128623.64,Divorced,Female,2016-09-02,Yes,No,203862.09,No,No,No,616,No,6,4.97
1009046,Tammy,Krause,2006-02-17,UK,GCSE,43853.27,Single with Partner,Male,2007-07-20,No,Yes,224919.48,Yes,Yes,Yes,520,No,2,2.11
1009047,Michael,King,2002-12-12,UK,GCSE,56766.01,Married,Male,2010-05-16,No,No,115415.87,No,Yes,No,561,No,8,4.92
1009048,Robert,Williams,1991-10-26,USA,Bachelor,138285.77,Single,Female,2002-08-06,Yes,No,234847.02,Yes,Yes,Yes,396,No,1,3.74
1009049,Debra,Norris,1971-12-15,Canada,Bachelor,170035.36,Single with Partner,Male,2007-12-01,Yes,No,96486.73,No,Yes,No,590,No,19,3.73
1009050,Henry,Ortiz,1976-06-07,USA,Bachelor,123164.06,Divorced,Male,2004-06-17,Yes,No,182237.75,Yes,Yes,Yes,837,Yes,13,4.69
1009051,Rose,Mullins,1952-01-17,Germany,GCSE,41033.93,Married,Male,2004-06-16,Yes,No,177704.0,No,Yes,No,595,No,1,4.54
1009052,Theresa,Harris,1977-03-11,USA,GCSE,52161.33,Married,Male,2007-05-28,No,No,205295.77,Yes,No,No,553,No,19,1.91
1009053,Patrick,Torres,1956-05-17,UK,Doctorate,174667.66,Married,Male,2017-06-14,No,Yes,184700.31,Yes,Yes,No,365,No,20,3.79
1009054,Shelly,Davis,1956-06-24,UK,Doctorate,190069.19,Single with Partner,Male,2002-04-30,Yes,No,9230.72,Yes,No,Yes,449,No,18,3.02
1009055,Gary,Anderson,1973-09-08,USA,Bachelor,183879.34,Single,Male,2004-04-15,No,No,184892.55,No,No,No,724,No,13,2.97
1009056,Shannon,Bentley,1977-07-01,Canada,Doctorate,134566.47,Single with Partner,Male,2002-05-28,Yes,No,6214.87,Yes,Yes,Yes,614,No,14,1.06
1009057,Kimberly,Wilson,1983-01-17,Germany,Master,165232.46,Single with Partner,Female,2018-09-24,No,No,133494.29,No,No,Yes,526,No,3,3.1
1009058,Heidi,Brooks,1996-09-18,UK,GCSE,26882.17,Married,Female,2000-02-02,Yes,No,209801.75,Yes,No,Yes,637,Yes,13,1.38
1009059,Patrick,Holmes,1946-10-20,UK,GCSE,53811.53,Single,Male,2014-10-22,Yes,No,207461.96,Yes,No,No,369,No,2,2.08
1009060,Stacy,Vega,2006-01-14,UK,Doctorate,184478.7,Single with Partner,Male,2005-08-17,Yes,No,210391.72,No,Yes,No,687,Yes,8,1.04
1009061,Aaron,Miller,1964-10-19,Canada,Master,156533.26,Single,Female,2021-08-13,No,Yes,150761.69,Yes,No,No,649,Yes,19,2.6
1009062,Gloria,Bruce,1962-03-01,Germany,Master,131995.31,Married,Male,2000-02-11,Yes,No,46279.49,No,Yes,Yes,819,Yes,1,4.7
1009063,Peter,Smith,1963-12-07,Germany,Doctorate,155084.27,Single,Female,2010-09-24,No,No,127191.34,No,Yes,No,640,Yes,4,4.21
1009064,Lynn,French,1980-09-16,UK,Bachelor,135842.63,Married,Male,2009-01-28,Yes,No,129246.49,Yes,Yes,No,321,Yes,8,1.23
1009065,Benjamin,Wood,1974-07-04,USA,GCSE,61746.38,Married,Male,2000-12-02,No,No,81462.03,No,Yes,No,332,No,11,3.85
1009066,Nicholas,Shepherd,1987-08-06,USA,GCSE,70832.01,Single with Partner,Male,2013-11-04,No,Yes,106255.18,Yes,No,No,317,No,9,3.91
1009067,Gregory,Torres,1990-07-22,UK,GCSE,57557.58,Single with Partner,Female,2015-11-22,Yes,No,218095.3,No,Yes,No,329,No,1,4.11
1009068,Catherine,Ford,1949-10-30,USA,GCSE,113949.02,Divorced,Male,2004-02-01,No,No,129674.79,No,Yes,No,675,No,16,3.63
1009069,Amber,George,2006-01-20,UK,Bachelor,165002.42,Married,Female,2019-03-26,No,Yes,176304.06,No,Yes,Yes,313,Yes,14,1.27
1009070,Barbara,Collins,2006-02-27,UK,GCSE,104917.7,Single,Male,2002-11-01,No,Yes,124154.55,No,Yes,Yes,400,No,14,3.61
1009071,Sherry,Ayers,1989-12-18,Germany,GCSE,97029.94,Married,Male,2004-04-19,Yes,No,154520.84,No,No,No,521,Yes,1,1.86
1009072,Breanna,Gonzalez,1984-05-05,Germany,Bachelor,172893.3,Single,Male,2014-07-24,No,No,23509.71,No,Yes,Yes,512,Yes,5,3.37
1009073,Danny,Mccarthy,1994-12-15,USA,Bachelor,159751.1,Single,Male,2006-09-25,Yes,No,232874.5,No,Yes,Yes,554,No,9,3.71
1009074,Connie,Garcia,1951-09-07,USA,Bachelor,120173.9,Married,Male,2006-07-30,No,No,109208.89,Yes,No,No,824,Yes,2,1.42
1009075,Marcus,Wallace,1983-04-23,UK,Bachelor,169077.41,Married,Male,2012-08-01,No,No,187176.35,No,No,Yes,799,Yes,12,2.87
1009076,Philip,Beard,1954-10-17,Germany,Master,148476.6,Single,Male,2016-11-01,No,No,166908.44,Yes,No,Yes,793,No,19,1.93
1009077,Brandon,Price,1957-07-24,Germany,Doctorate,129420.97,Married,Male,2008-03-29,No,No,199898.34,Yes,Yes,No,680,No,19,4.23
1009078,Katherine,Trevino,1989-09-11,Germany,GCSE,66684.12,Married,Female,2006-12-28,No,Yes,9104.28,Yes,No,No,519,No,18,4.73
1009079,Jennifer,Richards,1970-11-15,Germany,GCSE,94613.12,Married,Female,2014-10-08,No,No,233863.83,No,No,No,380,No,10,3.06
1009080,Daniel,Richards,1981-03-08,UK,Master,196934.22,Single with Partner,Male,2013-05-06,Yes,No,207504.81,No,No,Yes,504,No,11,3.22
1009081,Lauren,Buchanan,1950-07-21,UK,Bachelor,149928.39,Single,Male,2005-01-18,No,No,208506.89,No,Yes,Yes,790,No,14,1.32
1009082,Bruce,Brown,1999-10-06,USA,Master,163417.86,Married,Male,2001-07-14,Yes,No,116991.52,Yes,No,Yes,524,Yes,20,2.56
1009083,Jasmine,Parks,1996-07-02,UK,GCSE,105719.46,Single,Male,2012-10-02,No,Yes,199162.45,No,Yes,No,780,No,0,1.58
1009084,Nancy,Curtis,2002-02-23,Germany,Master,146719.95,Single,Male,2005-04-11,Yes,No,143965.44,No,No,No,397,No,20,3.82
1009085,Laurie,Williams,1984-12-10,UK,Doctorate,131380.58,Single with Partner,Male,2015-06-29,No,No,126068.12,No,Yes,No,426,No,17,4.84
1009086,Jacqueline,Hoover,1971-12-28,UK,Master,142550.55,Married,Female,2017-04-06,No,No,196316.52,Yes,Yes,No,512,No,17,4.23
1009087,Christopher,Allen,1968-07-29,UK,GCSE,110315.79,Single with Partner,Female,2008-02-26,No,Yes,157098.89,Yes,No,No,505,No,6,2.55
1009088,Holly,Whitaker,1962-08-07,Canada,Doctorate,132751.45,Married,Male,2003-03-22,No,No,19659.24,Yes,Yes,Yes,722,No,14,3.65
1009089,Nicholas,Carney,1984-11-10,UK,Master,146337.68,Single with Partner,Female,2020-09-26,No,Yes,78901.6,Yes,No,No,731,Yes,0,4.99
1009090,Judy,Brown,1959-11-10,USA,Master,157171.22,Divorced,Male,2017-04-14,No,No,155674.34,No,Yes,Yes,620,Yes,0,1.16
1009091,Steve,Hughes,1974-01-02,USA,GCSE,105322.87,Single with Partner,Male,2002-12-30,No,No,225988.71,No,Yes,Yes,641,Yes,17,2.11
1009092,Earl,Brooks,1950-09-18,UK,Master,195017.06,Single,Female,2019-11-01,No,No,233277.01,Yes,No,No,302,No,17,1.32
1009093,Erica,Johnson,1996-11-09,USA,GCSE,64877.79,Single with Partner,Male,2023-05-14,No,Yes,209792.34,Yes,Yes,No,605,Yes,8,3.55
1009094,Brandy,Jackson,1960-11-16,Germany,GCSE,113467.59,Married,Female,2016-08-12,No,Yes,63876.41,Yes,Yes,Yes,654,No,16,4.37
1009095,Katie,Smith,1946-07-18,USA,Bachelor,132916.73,Married,Male,2018-05-17,No,Yes,118556.12,No,Yes,Yes,351,Yes,10,2.45
1009096,Tracey,Scott,1956-08-30,Germany,GCSE,39057.82,Single with Partner,Female,2017-10-08,No,No,108574.24,Yes,Yes,Yes,465,Yes,14,2.58
1009097,Shelly,Anderson,1957-11-30,UK,Master,195940.07,Divorced,Male,2014-09-17,No,Yes,109895.85,No,Yes,No,547,Yes,11,2.18
1009098,Marc,Mckenzie,1972-03-15,UK,Bachelor,160774.41,Single,Female,2023-12-27,No,Yes,12826.23,No,No,No,821,Yes,20,3.25
1009099,Maria,Perez,1965-12-16,Canada,GCSE,41847.15,Single with Partner,Male,2021-02-27,No,No,43740.05,No,No,No,387,Yes,4,1.51
1009100,Elizabeth,Brown,1998-10-24,UK,Master,159039.23,Single,Male,2016-07-04,Yes,No,38653.75,Yes,Yes,Yes,538,Yes,5,1.75
1009101,David,Carroll,1974-07-10,USA,Doctorate,182656.89,Married,Female,2000-08-05,Yes,No,154470.23,No,No,No,607,No,19,1.32
1009102,Anne,Wu,1962-12-01,Germany,GCSE,103384.36,Single with Partner,Female,2016-07-25,No,No,103184.87,No,No,Yes,563,No,11,1.57
1009103,Carrie,Leon,1956-11-09,UK,Bachelor,189117.54,Married,Female,2014-04-11,No,Yes,81367.25,Yes,No,Yes,687,Yes,2,4.37
1009104,Steven,Guerra,1963-01-13,Germany,Bachelor,165565.67,Single,Male,2005-05-02,No,No,111198.71,Yes,Yes,No,589,Yes,8,1.72
1009105,Amber,Lewis,1992-02-28,UK,Bachelor,189355.68,Married,Male,2010-02-19,No,No,81323.83,Yes,Yes,No,715,Yes,8,2.93
1009106,James,Garrett,1976-02-25,UK,GCSE,72962.9,Single with Partner,Male,2011-12-25,No,Yes,189464.47,Yes,No,No,549,Yes,7,3.8
1009107,Taylor,Welch,1968-09-05,UK,Bachelor,168564.79,Married,Male,2018-07-09,Yes,No,42093.67,No,Yes,No,544,No,10,1.75
1009108,Brenda,Gregory,1991-12-10,Germany,GCSE,96837.1,Single,Female,2001-09-10,No,No,14411.23,Yes,Yes,No,693,No,0,2.8
1009109,Pedro,Ball,1981-11-18,UK,Doctorate,154034.82,Married,Female,2006-05-05,Yes,No,162816.07,Yes,No,No,760,No,10,1.86
1009110,Tina,Meyer,1978-05-29,Germany,Master,125886.52,Divorced,Female,2006-04-23,No,No,57952.56,Yes,Yes,Yes,675,No,1,4.66
1009111,Stephanie,Baker,1991-02-10,Canada,Bachelor,148013.31,Single with Partner,Male,2010-01-17,No,No,160981.23,Yes,No,No,655,No,2,1.15
1009112,Micheal,Sanchez,1963-05-14,USA,Bachelor,169915.54,Single with Partner,Male,2023-08-15,No,Yes,15012.03,No,No,Yes,414,No,1,3.35
1009113,Peter,Edwards,1997-11-23,USA,Bachelor,135386.59,Single with Partner,Female,2014-08-18,No,No,62075.44,Yes,Yes,No,806,Yes,9,4.52
1009114,Marc,Thornton,1978-06-10,USA,Bachelor,131870.83,Single,Female,2006-12-20,Yes,No,38809.41,No,No,Yes,619,No,15,4.14
1009115,Anthony,White,1997-05-26,UK,Bachelor,143446.44,Married,Female,2023-03-30,Yes,No,72952.06,No,No,No,475,No,9,1.93
1009116,Billy,Rodriguez,1960-09-10,USA,Bachelor,122568.92,Married,Female,2020-08-23,No,No,82482.27,No,No,No,678,No,7,3.15
1009117,Karen,Christensen,1974-09-22,USA,GCSE,95368.6,Single,Female,2019-06-10,No,Yes,124001.12,Yes,Yes,Yes,480,No,5,1.25
1009118,Pamela,Roberts,1945-02-18,Canada,GCSE,48836.7,Single,Male,2013-06-29,No,No,130226.61,Yes,Yes,No,691,No,7,2.12
1009119,Patricia,Pitts,1998-04-02,Canada,Bachelor,129939.07,Single with Partner,Female,2002-12-09,No,No,157672.47,Yes,Yes,No,474,Yes,3,2.54
1009120,Whitney,Schneider,1995-03-10,Germany,Master,175930.35,Single,Male,2007-07-22,No,No,83180.37,Yes,No,No,838,No,13,1.3
1009121,Eric,Hart,1996-06-11,Germany,GCSE,104921.09,Married,Female,2013-07-26,No,Yes,133192.5,Yes,Yes,No,628,No,3,1.67
1009122,George,Jacobs,1957-01-06,USA,GCSE,25908.06,Married,Female,2019-12-10,Yes,No,247533.28,No,Yes,Yes,319,No,1,4.37
1009123,Michelle,Reyes,1952-07-22,USA,GCSE,46425.58,Single,Male,2013-11-30,No,No,52975.56,Yes,Yes,No,693,No,5,2.87
1009124,Charles,Smith,1992-12-24,Germany,Doctorate,195618.59,Married,Female,2002-04-22,Yes,No,38515.37,Yes,Yes,No,839,Yes,11,4.77
1009125,Chelsey,Glenn,1984-04-11,UK,Master,150820.33,Single with Partner,Male,2017-04-18,No,Yes,210704.0,No,No,Yes,479,Yes,19,1.63
1009126,Kenneth,Davis,1953-01-31,Canada,Bachelor,195087.37,Single,Male,2022-08-14,No,No,102827.25,Yes,No,No,429,No,20,3.68
1009127,Brandi,Pena,1991-06-29,USA,Doctorate,141937.0,Single,Male,2023-04-05,No,No,211782.17,Yes,Yes,No,485,Yes,12,4.06
1009128,Deborah,Sparks,1994-02-12,USA,Bachelor,137445.41,Single with Partner,Male,2012-12-14,Yes,No,106402.38,Yes,Yes,Yes,686,No,14,4.1
1009129,Ricardo,Chen,1964-05-24,Germany,Doctorate,137128.67,Married,Male,2015-06-22,No,Yes,5812.54,No,Yes,Yes,368,Yes,12,4.04
1009130,Samuel,Hughes,1950-06-20,Canada,Bachelor,126818.29,Single with Partner,Male,2012-10-23,Yes,No,93968.31,No,No,Yes,417,No,16,1.67
1009131,Robert,Patterson,1978-05-02,UK,GCSE,110057.5,Single,Male,2023-03-24,No,Yes,152688.62,No,No,Yes,307,Yes,17,2.79
1009132,Mark,Walton,1966-09-10,Germany,Master,198386.8,Single with Partner,Male,2015-09-27,Yes,No,112109.67,Yes,Yes,No,767,No,11,4.57
1009133,Sheila,Perez,1947-11-30,USA,Bachelor,196360.7,Married,Male,2018-05-31,Yes,No,115052.0,No,Yes,No,519,Yes,20,3.28
1009134,Lisa,Morales,2005-01-11,UK,Master,188162.25,Single with Partner,Female,2012-10-25,No,Yes,249579.66,No,No,Yes,681,Yes,0,2.49
1009135,Andrew,Jennings,1975-01-19,Germany,Bachelor,187751.03,Single,Female,2012-11-27,No,Yes,136214.14,Yes,No,No,342,No,9,1.06
1009136,Rebecca,Curtis,1985-08-07,USA,Master,172886.84,Single,Female,2023-05-13,No,Yes,174356.16,No,No,No,474,No,1,3.43
1009137,Joshua,Adams,1984-02-26,USA,GCSE,103316.52,Single with Partner,Male,2008-04-27,Yes,No,180354.84,Yes,Yes,No,643,No,20,4.58
1009138,Tiffany,Jacobson,1988-03-14,UK,GCSE,44000.87,Single,Female,2011-09-17,No,No,442.75,Yes,Yes,Yes,557,No,10,1.82
1009139,Amy,Gibson,1968-01-19,USA,Doctorate,151033.01,Single,Male,2004-04-16,No,No,138294.26,Yes,Yes,No,532,No,14,4.98
1009140,Nicholas,Wilson,1967-02-15,USA,Doctorate,171266.9,Married,Male,2023-03-31,Yes,No,240778.85,No,No,Yes,332,No,16,1.84
1009141,Morgan,Strickland,1999-12-21,USA,Doctorate,189981.71,Married,Male,2000-06-08,No,No,187805.38,Yes,Yes,No,752,No,1,3.28
1009142,Daniel,Hendrix,2002-07-05,UK,Master,172837.56,Married,Male,2021-04-19,No,Yes,85370.68,No,No,No,471,No,10,2.92
1009143,Samantha,Robertson,1957-06-18,Canada,Master,187121.76,Single with Partner,Male,2023-05-18,No,Yes,91396.97,Yes,Yes,No,387,No,3,4.08
1009144,Christopher,Martin,1951-03-15,USA,Bachelor,157915.96,Married,Female,2013-09-18,No,No,76182.85,No,No,Yes,711,Yes,2,2.96
